ciudad;conglomerado;panelm;vivienda;hogar;periodo;mes;id_vivienda;id_consumo;Fecha;Id_persona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;42;3;1;2023;6;7238;20239009014231;6/1/2023;202369009014231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;42;4;1;2023;6;7239;20239009014241;6/1/2023;202369009014241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;42;5;1;2023;6;7240;20239009014251;6/1/2023;202369009014251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;42;6;1;2023;6;7241;20239009014261;6/1/2023;202369009014261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;42;7;1;2023;6;7242;20239009014271;6/1/2023;202369009014271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1302;30;1;1;2023;7;7372;202313023011;7/1/2023;2023713023011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1302;30;2;1;2023;7;7373;202313023021;7/1/2023;2023713023021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1302;30;3;1;2023;7;7374;202313023031;7/1/2023;2023713023031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1302;30;4;1;2023;7;7375;202313023041;7/1/2023;2023713023041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1302;30;5;1;2023;7;7376;202313023051;7/1/2023;2023713023051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1302;30;6;1;2023;7;7377;202313023061;7/1/2023;2023713023061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1302;30;7;1;2023;7;7378;202313023071;7/1/2023;2023713023071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900302;43;1;1;2023;7;7379;20239003024311;7/1/2023;202379003024311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900302;43;2;1;2023;7;7380;20239003024321;7/1/2023;202379003024321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900302;43;3;1;2023;7;7381;20239003024331;7/1/2023;202379003024331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900302;43;4;1;2023;7;7382;20239003024341;7/1/2023;202379003024341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900302;43;5;1;2023;7;7384;20239003024351;7/1/2023;202379003024351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900302;43;6;1;2023;7;7385;20239003024361;7/1/2023;202379003024361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900302;43;7;1;2023;7;7386;20239003024371;7/1/2023;202379003024371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900402;43;1;1;2023;7;7387;20239004024311;7/1/2023;202379004024311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900402;43;2;1;2023;7;7388;20239004024321;7/1/2023;202379004024321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900402;43;3;1;2023;7;7389;20239004024331;7/1/2023;202379004024331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900402;43;4;1;2023;7;7390;20239004024341;7/1/2023;202379004024341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900402;43;5;1;2023;7;7391;20239004024351;7/1/2023;202379004024351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900402;43;6;1;2023;7;7392;20239004024361;7/1/2023;202379004024361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900402;43;7;1;2023;7;7393;20239004024371;7/1/2023;202379004024371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;508;44;1;1;2023;8;7541;20235084411;8/1/2023;202385084411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;508;44;2;1;2023;8;7542;20235084421;8/1/2023;202385084421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;508;44;3;1;2023;8;7543;20235084431;8/1/2023;202385084431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;508;44;4;1;2023;8;7544;20235084441;8/1/2023;202385084441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;508;44;5;1;2023;8;7545;20235084451;8/1/2023;202385084451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;508;44;7;1;2023;8;7546;20235084471;8/1/2023;202385084471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;508;44;9;1;2023;8;7547;20235084491;8/1/2023;202385084491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1602;44;1;1;2023;8;7548;202316024411;8/1/2023;2023816024411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1602;44;3;1;2023;8;7549;202316024431;8/1/2023;2023816024431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1602;44;5;1;2023;8;7550;202316024451;8/1/2023;2023816024451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1602;44;6;1;2023;8;7552;202316024461;8/1/2023;2023816024461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1602;44;7;1;2023;8;7553;202316024471;8/1/2023;2023816024471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1602;44;8;1;2023;8;7554;202316024481;8/1/2023;2023816024481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1602;44;10;1;2023;8;7555;2023160244101;8/1/2023;20238160244101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900201;33;1;1;2023;8;7556;20239002013311;8/1/2023;202389002013311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900201;33;2;1;2023;8;7557;20239002013321;8/1/2023;202389002013321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900201;33;3;1;2023;8;7558;20239002013331;8/1/2023;202389002013331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900201;33;4;1;2023;8;7559;20239002013341;8/1/2023;202389002013341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900201;33;5;1;2023;8;7560;20239002013351;8/1/2023;202389002013351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900201;33;6;1;2023;8;7561;20239002013361;8/1/2023;202389002013361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900201;33;7;1;2023;8;7562;20239002013371;8/1/2023;202389002013371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900502;44;2;1;2023;8;7563;20239005024421;8/1/2023;202389005024421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900502;44;3;1;2023;8;7564;20239005024431;8/1/2023;202389005024431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900502;44;5;1;2023;8;7565;20239005024451;8/1/2023;202389005024451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900502;44;6;1;2023;8;7566;20239005024461;8/1/2023;202389005024461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900502;44;7;1;2023;8;7567;20239005024471;8/1/2023;202389005024471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900502;44;8;1;2023;8;7568;20239005024481;8/1/2023;202389005024481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900502;44;9;1;2023;8;7569;20239005024491;8/1/2023;202389005024491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1002;48;1;1;2023;9;7689;202310024811;9/1/2023;2023910024811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1002;48;2;1;2023;9;7690;202310024821;9/1/2023;2023910024821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1002;48;3;1;2023;9;7691;202310024831;9/1/2023;2023910024831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1002;48;4;1;2023;9;7692;202310024841;9/1/2023;2023910024841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1002;48;5;1;2023;9;7693;202310024851;9/1/2023;2023910024851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1002;48;6;1;2023;9;7694;202310024861;9/1/2023;2023910024861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1002;48;7;1;2023;9;7695;202310024871;9/1/2023;2023910024871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1502;36;1;1;2023;9;7696;202315023611;9/1/2023;2023915023611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1502;36;2;1;2023;9;7697;202315023621;9/1/2023;2023915023621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1502;36;3;1;2023;9;7698;202315023631;9/1/2023;2023915023631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1502;36;4;1;2023;9;7699;202315023641;9/1/2023;2023915023641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1502;36;5;1;2023;9;7700;202315023651;9/1/2023;2023915023651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1502;36;6;1;2023;9;7701;202315023661;9/1/2023;2023915023661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1502;36;7;1;2023;9;7702;202315023671;9/1/2023;2023915023671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1702;36;1;1;2023;9;7703;202317023611;9/1/2023;2023917023611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1702;36;2;1;2023;9;7704;202317023621;9/1/2023;2023917023621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1702;36;3;1;2023;9;7705;202317023631;9/1/2023;2023917023631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1702;36;4;1;2023;9;7706;202317023641;9/1/2023;2023917023641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1702;36;5;1;2023;9;7707;202317023651;9/1/2023;2023917023651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1702;36;6;1;2023;9;7708;202317023661;9/1/2023;2023917023661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1702;36;7;1;2023;9;7709;202317023671;9/1/2023;2023917023671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900401;50;1;1;2023;9;7710;20239004015011;9/1/2023;202399004015011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900401;50;2;1;2023;9;7711;20239004015021;9/1/2023;202399004015021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900401;50;3;1;2023;9;7712;20239004015031;9/1/2023;202399004015031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900401;50;4;1;2023;9;7713;20239004015041;9/1/2023;202399004015041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900401;50;5;1;2023;9;7714;20239004015051;9/1/2023;202399004015051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900401;50;7;1;2023;9;7715;20239004015071;9/1/2023;202399004015071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900401;50;8;1;2023;9;7716;20239004015081;9/1/2023;202399004015081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;48;1;1;2023;9;7717;20239009014811;9/1/2023;202399009014811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;48;2;1;2023;9;7718;20239009014821;9/1/2023;202399009014821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;48;3;1;2023;9;7719;20239009014831;9/1/2023;202399009014831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;48;4;1;2023;9;7720;20239009014841;9/1/2023;202399009014841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;48;5;1;2023;9;7721;20239009014851;9/1/2023;202399009014851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;48;6;1;2023;9;7722;20239009014861;9/1/2023;202399009014861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;48;7;1;2023;9;7723;20239009014871;9/1/2023;202399009014871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;901101;50;6;1;2023;9;7724;20239011015061;9/1/2023;202399011015061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;901101;50;7;1;2023;9;7725;20239011015071;9/1/2023;202399011015071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;901101;50;8;1;2023;9;7726;20239011015081;9/1/2023;202399011015081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;901101;50;9;1;2023;9;7727;20239011015091;9/1/2023;202399011015091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900302;43;1;1;2023;10;7842;20239003024311;10/1/2023;2023109003024311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900302;43;2;1;2023;10;7843;20239003024321;10/1/2023;2023109003024321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900302;43;3;1;2023;10;7844;20239003024331;10/1/2023;2023109003024331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900302;43;4;1;2023;10;7847;20239003024341;10/1/2023;2023109003024341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900302;43;5;1;2023;10;7848;20239003024351;10/1/2023;2023109003024351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900302;43;6;1;2023;10;7849;20239003024361;10/1/2023;2023109003024361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900302;43;7;1;2023;10;7850;20239003024371;10/1/2023;2023109003024371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900402;43;1;1;2023;10;7851;20239004024311;10/1/2023;2023109004024311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900402;43;2;1;2023;10;7852;20239004024321;10/1/2023;2023109004024321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900402;43;3;1;2023;10;7853;20239004024331;10/1/2023;2023109004024331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900402;43;4;1;2023;10;7854;20239004024341;10/1/2023;2023109004024341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900402;43;5;1;2023;10;7855;20239004024351;10/1/2023;2023109004024351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900402;43;6;1;2023;10;7856;20239004024361;10/1/2023;2023109004024361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900402;43;7;1;2023;10;7857;20239004024371;10/1/2023;2023109004024371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;901001;40;1;1;2023;10;7858;20239010014011;10/1/2023;2023109010014011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;901001;40;2;1;2023;10;7859;20239010014021;10/1/2023;2023109010014021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;901001;40;3;1;2023;10;7860;20239010014031;10/1/2023;2023109010014031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;901001;40;4;1;2023;10;7861;20239010014041;10/1/2023;2023109010014041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;901001;40;5;1;2023;10;7862;20239010014051;10/1/2023;2023109010014051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;901001;40;6;1;2023;10;7863;20239010014061;10/1/2023;2023109010014061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;901001;40;7;1;2023;10;7864;20239010014071;10/1/2023;2023109010014071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;508;44;1;1;2023;11;8015;20235084411;11/1/2023;2023115084411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;508;44;2;1;2023;11;8016;20235084421;11/1/2023;2023115084421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;508;44;3;1;2023;11;8017;20235084431;11/1/2023;2023115084431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;508;44;4;1;2023;11;8018;20235084441;11/1/2023;2023115084441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;508;44;5;1;2023;11;8019;20235084451;11/1/2023;2023115084451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;508;44;6;1;2023;11;8020;20235084461;11/1/2023;2023115084461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;508;44;7;1;2023;11;8021;20235084471;11/1/2023;2023115084471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1602;44;1;1;2023;11;8022;202316024411;11/1/2023;20231116024411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1602;44;2;1;2023;11;8023;202316024421;11/1/2023;20231116024421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1602;44;3;1;2023;11;8024;202316024431;11/1/2023;20231116024431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1602;44;4;1;2023;11;8025;202316024441;11/1/2023;20231116024441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1602;44;5;1;2023;11;8026;202316024451;11/1/2023;20231116024451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1602;44;6;1;2023;11;8028;202316024461;11/1/2023;20231116024461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1602;44;7;1;2023;11;8029;202316024471;11/1/2023;20231116024471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900202;47;1;1;2023;11;8030;20239002024711;11/1/2023;2023119002024711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900202;47;2;1;2023;11;8031;20239002024721;11/1/2023;2023119002024721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900202;47;3;1;2023;11;8032;20239002024731;11/1/2023;2023119002024731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900202;47;5;1;2023;11;8033;20239002024751;11/1/2023;2023119002024751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900202;47;6;1;2023;11;8034;20239002024761;11/1/2023;2023119002024761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900202;47;7;1;2023;11;8035;20239002024771;11/1/2023;2023119002024771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900202;47;9;1;2023;11;8036;20239002024791;11/1/2023;2023119002024791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900502;44;1;1;2023;11;8037;20239005024411;11/1/2023;2023119005024411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900502;44;2;1;2023;11;8038;20239005024421;11/1/2023;2023119005024421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900502;44;3;1;2023;11;8039;20239005024431;11/1/2023;2023119005024431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900502;44;4;1;2023;11;8040;20239005024441;11/1/2023;2023119005024441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900502;44;5;1;2023;11;8041;20239005024451;11/1/2023;2023119005024451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900502;44;6;1;2023;11;8042;20239005024461;11/1/2023;2023119005024461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900502;44;7;1;2023;11;8043;20239005024471;11/1/2023;2023119005024471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1002;48;1;1;2023;12;8168;202310024811;12/1/2023;20231210024811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1002;48;2;1;2023;12;8169;202310024821;12/1/2023;20231210024821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1002;48;3;1;2023;12;8170;202310024831;12/1/2023;20231210024831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1002;48;4;1;2023;12;8171;202310024841;12/1/2023;20231210024841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1002;48;5;1;2023;12;8172;202310024851;12/1/2023;20231210024851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1002;48;6;1;2023;12;8173;202310024861;12/1/2023;20231210024861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;1002;48;7;1;2023;12;8174;202310024871;12/1/2023;20231210024871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900401;50;1;1;2023;12;8175;20239004015011;12/1/2023;2023129004015011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900401;50;2;1;2023;12;8176;20239004015021;12/1/2023;2023129004015021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900401;50;3;1;2023;12;8177;20239004015031;12/1/2023;2023129004015031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900401;50;4;1;2023;12;8178;20239004015041;12/1/2023;2023129004015041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900401;50;5;1;2023;12;8179;20239004015051;12/1/2023;2023129004015051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900401;50;6;1;2023;12;8180;20239004015061;12/1/2023;2023129004015061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900401;50;7;1;2023;12;8181;20239004015071;12/1/2023;2023129004015071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;48;1;1;2023;12;8182;20239009014811;12/1/2023;2023129009014811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;48;2;1;2023;12;8183;20239009014821;12/1/2023;2023129009014821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;48;3;1;2023;12;8184;20239009014831;12/1/2023;2023129009014831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;48;4;1;2023;12;8185;20239009014841;12/1/2023;2023129009014841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;48;5;1;2023;12;8186;20239009014851;12/1/2023;2023129009014851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240153;900901;48;6;1;2023;12;8187;20239009014861;12/1/2023;2023129009014861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
